,카테고리,time,강수량,일조합(hr),일조율(%),평균기온(℃),최고기온(℃),계절
2520,"육류,고기요리",2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
2521,"육류,고기요리",2024-04-27,0.0,12.5,91.9,18.2,26.2,봄
2522,"육류,고기요리",2024-02-24,2.3,5.5,49.5,2.0,5.9,겨울
2523,"육류,고기요리",2024-05-09,0.0,12.8,91.4,16.1,21.8,봄
2524,"육류,고기요리",2024-05-07,2.4,0.0,0.0,13.3,15.0,봄
2525,"육류,고기요리",2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
2526,"육류,고기요리",2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
2527,"육류,고기요리",2024-06-01,0.0,9.4,64.4,20.7,25.2,여름
2528,"육류,고기요리",2024-06-12,0.0,11.3,76.9,24.8,31.8,여름
2529,"육류,고기요리",2024-06-13,0.0,13.3,90.5,26.4,32.8,여름
2530,"육류,고기요리",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
2531,"육류,고기요리",2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
2532,"육류,고기요리",2024-04-23,0.0,6.0,44.4,17.3,24.2,봄
2533,"육류,고기요리",2024-05-05,48.3,0.0,0.0,17.8,20.6,봄
2534,"육류,고기요리",2024-02-16,0.0,7.9,73.1,2.3,8.1,겨울
2535,"육류,고기요리",2024-05-02,0.0,12.8,92.8,18.1,23.7,봄
2536,"육류,고기요리",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
2537,"육류,고기요리",2024-03-15,0.0,10.6,89.1,8.9,14.5,봄
2538,"육류,고기요리",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
2539,"육류,고기요리",2024-06-14,0.0,9.1,61.5,26.3,33.0,여름
2540,"육류,고기요리",2024-02-04,0.0,4.6,44.2,7.3,12.2,겨울
2541,"육류,고기요리",2024-06-02,0.0,12.4,84.9,20.4,25.8,여름
2542,"육류,고기요리",2024-06-07,0.8,7.1,48.3,23.1,28.0,여름
2543,"육류,고기요리",2024-05-03,0.0,12.8,92.8,19.7,27.9,봄
2544,"육류,고기요리",2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
2545,"육류,고기요리",2024-03-23,0.1,8.2,66.7,13.0,18.2,봄
2546,"육류,고기요리",2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
2547,"육류,고기요리",2024-05-06,12.3,0.0,0.0,13.9,15.7,봄
2548,"육류,고기요리",2024-03-29,1.4,2.5,20.0,7.6,12.3,봄
2549,"육류,고기요리",2024-02-21,17.8,0.0,0.0,1.9,4.0,겨울
2550,"육류,고기요리",2024-07-02,65.1,0.0,0.0,23.2,25.2,여름
2551,"육류,고기요리",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
2552,"육류,고기요리",2024-05-10,0.0,12.5,88.7,17.9,23.8,봄
2553,"육류,고기요리",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
2554,"육류,고기요리",2024-01-25,0.0,9.4,93.1,-5.3,-0.5,겨울
2555,"육류,고기요리",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
2556,"육류,고기요리",2024-06-12,0.0,11.3,76.9,24.8,31.8,여름
2557,"육류,고기요리",2024-05-24,0.0,4.7,32.6,20.1,24.7,봄
2558,"육류,고기요리",2024-06-02,0.0,12.4,84.9,20.4,25.8,여름
2559,"육류,고기요리",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
2560,"육류,고기요리",2024-05-24,0.0,4.7,32.6,20.1,24.7,봄
2561,"육류,고기요리",2024-05-24,0.0,4.7,32.6,20.1,24.7,봄
2562,"육류,고기요리",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
2563,"육류,고기요리",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
2564,"육류,고기요리",2024-05-26,8.7,3.1,21.4,19.9,23.7,봄
2565,"육류,고기요리",2024-06-17,0.0,13.1,88.5,24.8,30.2,여름
2566,"육류,고기요리",2024-05-16,0.1,13.1,92.3,13.7,19.8,봄
2567,"육류,고기요리",2024-06-23,5.1,3.8,25.7,25.1,30.1,여름
2568,"육류,고기요리",2024-05-09,0.0,12.8,91.4,16.1,21.8,봄
2569,"육류,고기요리",2024-05-20,0.0,0.5,3.5,19.4,22.8,봄
2570,"육류,고기요리",2024-05-08,0.0,11.0,78.6,14.7,21.4,봄
2571,"육류,고기요리",2024-05-26,8.7,3.1,21.4,19.9,23.7,봄
2572,"육류,고기요리",2024-05-27,0.0,9.9,68.3,18.5,22.6,봄
2573,"육류,고기요리",2024-05-27,0.0,9.9,68.3,18.5,22.6,봄
2574,"육류,고기요리",2024-03-19,0.2,2.7,22.3,6.7,9.8,봄
2575,"육류,고기요리",2024-07-02,65.1,0.0,0.0,23.2,25.2,여름
2576,"육류,고기요리",2024-04-30,0.0,5.5,40.1,18.6,22.5,봄
2577,"육류,고기요리",2024-07-03,0.8,0.6,4.1,24.7,25.9,여름
2578,"육류,고기요리",2024-04-13,0.0,12.1,92.4,19.1,27.3,봄
2579,"육류,고기요리",2024-03-03,0.0,6.6,57.4,4.0,7.8,봄
2580,"육류,고기요리",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
2581,"육류,고기요리",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
2582,"육류,고기요리",2024-06-23,5.1,3.8,25.7,25.1,30.1,여름
2583,"육류,고기요리",2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
2584,"육류,고기요리",2024-06-16,0.0,13.2,89.2,24.3,29.5,여름
2585,"육류,고기요리",2024-04-14,0.0,11.7,89.3,20.8,29.4,봄
2586,"육류,고기요리",2024-04-13,0.0,12.1,92.4,19.1,27.3,봄
2587,"육류,고기요리",2024-07-07,28.7,0.6,4.1,24.4,28.2,여름
2588,"육류,고기요리",2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
2589,"육류,고기요리",2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
2590,"육류,고기요리",2024-05-12,0.0,11.4,80.9,16.6,21.6,봄
2591,"육류,고기요리",2024-04-14,0.0,11.7,89.3,20.8,29.4,봄
2592,"육류,고기요리",2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
2593,"육류,고기요리",2024-04-10,0.0,3.9,30.0,13.8,18.5,봄
2594,"육류,고기요리",2024-04-03,0.0,0.3,2.4,16.6,19.7,봄
2595,"육류,고기요리",2024-06-13,0.0,13.3,90.5,26.4,32.8,여름
2596,"육류,고기요리",2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
2597,"육류,고기요리",2024-04-26,0.0,10.7,78.7,17.8,26.0,봄
2598,"육류,고기요리",2024-07-03,0.8,0.6,4.1,24.7,25.9,여름
2599,"육류,고기요리",2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
2600,"육류,고기요리",2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
2601,"육류,고기요리",2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
2602,"육류,고기요리",2024-06-11,0.0,10.2,69.4,25.4,31.6,여름
2603,"육류,고기요리",2024-04-27,0.0,12.5,91.9,18.2,26.2,봄
2604,"육류,고기요리",2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
2605,"육류,고기요리",2024-02-28,0.0,1.7,15.0,6.4,10.1,겨울
2606,"육류,고기요리",2024-03-03,0.0,6.6,57.4,4.0,7.8,봄
2607,"육류,고기요리",2024-05-30,0.0,0.6,4.1,20.7,24.6,봄
2608,"육류,고기요리",2024-06-01,0.0,9.4,64.4,20.7,25.2,여름
2609,"육류,고기요리",2024-06-03,0.0,11.2,76.7,22.2,28.7,여름
2610,"육류,고기요리",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
2611,"육류,고기요리",2024-06-30,32.2,0.0,0.0,23.5,24.9,여름
2612,"육류,고기요리",2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
2613,"육류,고기요리",2024-06-05,0.0,10.4,70.7,23.6,30.1,여름
2614,"육류,고기요리",2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
2615,"육류,고기요리",2024-05-11,31.7,0.1,0.7,17.0,22.0,봄
2616,"육류,고기요리",2024-03-03,0.0,6.6,57.4,4.0,7.8,봄
2617,"육류,고기요리",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
2618,"육류,고기요리",2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
2619,"육류,고기요리",2024-04-28,0.0,11.4,83.2,20.7,28.9,봄
2620,"육류,고기요리",2024-06-01,0.0,9.4,64.4,20.7,25.2,여름
2621,"육류,고기요리",2024-07-03,0.8,0.6,4.1,24.7,25.9,여름
2622,"육류,고기요리",2024-04-09,0.0,11.9,92.2,15.3,20.8,봄
2623,"육류,고기요리",2024-05-19,0.0,12.6,88.1,21.5,27.9,봄
2624,"육류,고기요리",2024-04-22,0.0,4.6,34.3,18.8,24.1,봄
2625,"육류,고기요리",2024-05-03,0.0,12.8,92.8,19.7,27.9,봄
2626,"육류,고기요리",2024-05-23,0.0,12.7,88.2,20.2,26.4,봄
2627,"육류,고기요리",2024-03-06,0.0,2.3,19.8,6.2,10.3,봄
2628,"육류,고기요리",2024-03-04,0.0,9.5,82.6,5.4,11.7,봄
2629,"육류,고기요리",2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
2630,"육류,고기요리",2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
2631,"육류,고기요리",2024-06-16,0.0,13.2,89.2,24.3,29.5,여름
2632,"육류,고기요리",2024-06-05,0.0,10.4,70.7,23.6,30.1,여름
2633,"육류,고기요리",2024-05-24,0.0,4.7,32.6,20.1,24.7,봄
2634,"육류,고기요리",2024-05-18,0.0,11.3,79.0,20.7,26.5,봄
2635,"육류,고기요리",2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
2636,"육류,고기요리",2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
2637,"육류,고기요리",2024-06-10,0.0,11.9,81.0,24.7,31.1,여름
2638,"육류,고기요리",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
2639,"육류,고기요리",2024-03-15,0.0,10.6,89.1,8.9,14.5,봄
2640,"육류,고기요리",2024-06-16,0.0,13.2,89.2,24.3,29.5,여름
2641,"육류,고기요리",2024-06-30,32.2,0.0,0.0,23.5,24.9,여름
2642,"육류,고기요리",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
2643,"육류,고기요리",2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
2644,"육류,고기요리",2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
2645,"육류,고기요리",2024-06-01,0.0,9.4,64.4,20.7,25.2,여름
2646,"육류,고기요리",2024-02-25,1.8,0.9,8.0,2.8,5.9,겨울
2647,"육류,고기요리",2024-06-05,0.0,10.4,70.7,23.6,30.1,여름
2648,"육류,고기요리",2024-05-24,0.0,4.7,32.6,20.1,24.7,봄
2649,"육류,고기요리",2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
2650,"육류,고기요리",2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
2651,"육류,고기요리",2024-02-21,17.8,0.0,0.0,1.9,4.0,겨울
2652,"육류,고기요리",2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
2653,"육류,고기요리",2024-05-27,0.0,9.9,68.3,18.5,22.6,봄
2654,"육류,고기요리",2024-03-23,0.1,8.2,66.7,13.0,18.2,봄
2655,요리주점,2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
2656,요리주점,2024-05-14,0.0,13.0,91.5,18.8,24.7,봄
2657,요리주점,2024-06-14,0.0,9.1,61.5,26.3,33.0,여름
2658,요리주점,2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
2659,요리주점,2024-05-27,0.0,9.9,68.3,18.5,22.6,봄
2660,요리주점,2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
2661,요리주점,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
2662,요리주점,2024-07-01,0.0,8.3,56.5,26.3,31.3,여름
2663,요리주점,2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
2664,요리주점,2024-06-23,5.1,3.8,25.7,25.1,30.1,여름
2665,요리주점,2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
2666,요리주점,2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
2667,요리주점,2024-05-15,20.6,3.1,21.8,12.6,18.8,봄
2668,요리주점,2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
2669,요리주점,2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
2670,요리주점,2024-06-23,5.1,3.8,25.7,25.1,30.1,여름
2671,요리주점,2024-04-26,0.0,10.7,78.7,17.8,26.0,봄
2672,요리주점,2024-02-24,2.3,5.5,49.5,2.0,5.9,겨울
2673,요리주점,2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
2674,요리주점,2024-04-21,0.0,1.0,7.5,17.2,21.7,봄
2675,요리주점,2024-04-27,0.0,12.5,91.9,18.2,26.2,봄
2676,요리주점,2024-04-06,0.0,6.6,51.6,12.7,18.9,봄
2677,요리주점,2024-05-18,0.0,11.3,79.0,20.7,26.5,봄
2678,요리주점,2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
2679,요리주점,2024-05-24,0.0,4.7,32.6,20.1,24.7,봄
2680,요리주점,2024-04-14,0.0,11.7,89.3,20.8,29.4,봄
2681,요리주점,2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
2682,요리주점,2024-06-16,0.0,13.2,89.2,24.3,29.5,여름
2683,요리주점,2024-04-19,0.0,10.4,78.2,17.6,24.3,봄
2684,요리주점,2024-06-13,0.0,13.3,90.5,26.4,32.8,여름
2685,요리주점,2024-04-14,0.0,11.7,89.3,20.8,29.4,봄
2686,요리주점,2024-02-08,0.0,9.2,86.8,0.6,6.2,겨울
2687,요리주점,2024-03-23,0.1,8.2,66.7,13.0,18.2,봄
2688,요리주점,2024-02-24,2.3,5.5,49.5,2.0,5.9,겨울
2689,요리주점,2024-06-07,0.8,7.1,48.3,23.1,28.0,여름
2690,요리주점,2024-01-06,2.4,8.7,89.7,0.7,5.2,겨울
2691,요리주점,2024-02-23,0.4,5.8,52.3,1.8,6.1,겨울
2692,요리주점,2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
2693,요리주점,2024-05-19,0.0,12.6,88.1,21.5,27.9,봄
2694,요리주점,2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
2695,요리주점,2024-06-03,0.0,11.2,76.7,22.2,28.7,여름
2696,요리주점,2024-04-11,0.0,4.0,30.8,15.5,21.1,봄
2697,요리주점,2024-04-22,0.0,4.6,34.3,18.8,24.1,봄
2698,요리주점,2024-04-12,0.0,9.8,74.8,17.2,24.2,봄
2699,요리주점,2024-05-11,31.7,0.1,0.7,17.0,22.0,봄
2700,요리주점,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
2701,요리주점,2024-04-17,0.0,10.3,77.4,15.0,21.8,봄
2702,요리주점,2024-04-16,2.3,3.7,28.0,13.3,17.9,봄
2703,요리주점,2024-03-30,0.0,5.4,43.2,8.8,15.6,봄
2704,요리주점,2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
2705,요리주점,2024-05-24,0.0,4.7,32.6,20.1,24.7,봄
2706,요리주점,2024-02-16,0.0,7.9,73.1,2.3,8.1,겨울
2707,요리주점,2024-02-15,10.9,0.9,8.3,4.5,11.6,겨울
2708,요리주점,2024-06-16,0.0,13.2,89.2,24.3,29.5,여름
2709,요리주점,2024-04-06,0.0,6.6,51.6,12.7,18.9,봄
2710,요리주점,2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
2711,요리주점,2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
2712,요리주점,2024-01-13,0.0,9.1,92.9,0.4,6.4,겨울
2713,요리주점,2024-06-13,0.0,13.3,90.5,26.4,32.8,여름
2714,요리주점,2024-03-08,0.0,10.4,88.9,2.1,6.5,봄
2715,요리주점,2024-02-19,8.9,0.0,0.0,9.1,11.9,겨울
2716,요리주점,2024-02-21,17.8,0.0,0.0,1.9,4.0,겨울
2717,요리주점,2024-03-16,0.0,8.3,69.2,10.9,18.3,봄
2718,요리주점,2024-06-12,0.0,11.3,76.9,24.8,31.8,여름
2719,요리주점,2024-04-30,0.0,5.5,40.1,18.6,22.5,봄
2720,요리주점,2024-02-02,0.0,4.4,42.7,3.1,7.9,겨울
2721,요리주점,2024-02-29,0.0,1.2,10.6,4.8,9.6,겨울
2722,요리주점,2024-04-10,0.0,3.9,30.0,13.8,18.5,봄
2723,요리주점,2024-03-09,0.0,10.9,93.2,2.0,7.1,봄
2724,요리주점,2024-04-05,0.0,6.2,48.4,14.0,18.8,봄
2725,요리주점,2024-02-26,0.0,6.8,60.7,3.8,9.7,겨울
2726,요리주점,2024-05-23,0.0,12.7,88.2,20.2,26.4,봄
2727,요리주점,2024-03-29,1.4,2.5,20.0,7.6,12.3,봄
2728,요리주점,2024-01-12,0.0,8.9,90.8,0.9,4.2,겨울
2729,요리주점,2024-04-17,0.0,10.3,77.4,15.0,21.8,봄
2730,요리주점,2024-01-10,0.0,5.0,51.0,-1.0,3.3,겨울
2731,요리주점,2024-04-21,0.0,1.0,7.5,17.2,21.7,봄
2732,요리주점,2024-05-05,48.3,0.0,0.0,17.8,20.6,봄
2733,요리주점,2024-02-27,0.0,5.5,48.7,5.3,9.8,겨울
2734,요리주점,2024-03-15,0.0,10.6,89.1,8.9,14.5,봄
2735,요리주점,2024-05-15,20.6,3.1,21.8,12.6,18.8,봄
2736,요리주점,2024-03-11,0.0,6.765051162790696,52.294707572527585,6.2,10.8,봄
2737,요리주점,2024-04-09,0.0,11.9,92.2,15.3,20.8,봄
2738,요리주점,2024-01-28,0.0,8.0,78.4,-1.5,3.8,겨울
2739,요리주점,2024-04-10,0.0,3.9,30.0,13.8,18.5,봄
2740,요리주점,2024-04-10,0.0,3.9,30.0,13.8,18.5,봄
2741,요리주점,2024-01-27,0.0,8.0,78.4,-0.5,4.6,겨울
2742,요리주점,2024-05-12,0.0,11.4,80.9,16.6,21.6,봄
2743,요리주점,2024-01-06,2.4,8.7,89.7,0.7,5.2,겨울
2744,요리주점,2024-02-05,3.9,0.0,0.0,2.7,6.6,겨울
2745,요리주점,2023-12-22,0.0,9.1,94.8,-11.6,-8.0,겨울
2746,요리주점,2024-03-20,0.0,9.0,74.4,4.4,8.7,봄
2747,요리주점,2024-03-22,5.4,3.5,28.7,10.4,15.2,봄
2748,요리주점,2024-02-03,0.0,1.0,9.6,4.7,8.3,겨울
2749,요리주점,2023-11-10,0.0,9.0,87.4,3.4,9.1,가을
2750,요리주점,2024-01-06,2.4,8.7,89.7,0.7,5.2,겨울
2751,요리주점,2024-03-01,0.0,10.6,93.0,-4.1,0.3,봄
2752,요리주점,2024-03-31,0.0,10.1,80.2,10.6,17.7,봄
2753,요리주점,2024-03-16,0.0,8.3,69.2,10.9,18.3,봄
2754,스페인음식,2024-06-17,0.0,13.1,88.5,24.8,30.2,여름
2755,스페인음식,2024-06-10,0.0,11.9,81.0,24.7,31.1,여름
2756,스페인음식,2024-06-12,0.0,11.3,76.9,24.8,31.8,여름
2757,스페인음식,2024-04-30,0.0,5.5,40.1,18.6,22.5,봄
2758,스페인음식,2024-06-10,0.0,11.9,81.0,24.7,31.1,여름
2759,스페인음식,2024-06-17,0.0,13.1,88.5,24.8,30.2,여름
2760,스페인음식,2024-05-02,0.0,12.8,92.8,18.1,23.7,봄
2761,스페인음식,2024-05-14,0.0,13.0,91.5,18.8,24.7,봄
2762,스페인음식,2024-04-04,0.0,3.6,28.1,15.5,20.3,봄
2763,스페인음식,2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
2764,스페인음식,2024-06-16,0.0,13.2,89.2,24.3,29.5,여름
2765,스페인음식,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
2766,스페인음식,2024-04-15,17.1,0.0,0.0,16.0,20.0,봄
2767,스페인음식,2024-05-14,0.0,13.0,91.5,18.8,24.7,봄
2768,스페인음식,2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
2769,스페인음식,2024-02-15,10.9,0.9,8.3,4.5,11.6,겨울
2770,스페인음식,2024-03-26,11.5,2.3,18.5,7.4,12.4,봄
2771,스페인음식,2024-05-09,0.0,12.8,91.4,16.1,21.8,봄
2772,스페인음식,2024-03-18,0.0,10.6,87.6,7.1,13.2,봄
2773,스페인음식,2024-03-13,0.0,10.9,91.6,6.5,12.0,봄
2774,스페인음식,2024-05-02,0.0,12.8,92.8,18.1,23.7,봄
2775,스페인음식,2024-04-08,0.0,2.0,15.5,16.2,22.8,봄
2776,스페인음식,2024-04-20,4.8,0.0,0.0,14.9,17.2,봄
2777,스페인음식,2024-04-02,0.0,9.5,74.8,15.4,23.9,봄
2778,스페인음식,2024-04-04,0.0,3.6,28.1,15.5,20.3,봄
2779,스페인음식,2024-01-15,0.0,9.2,92.9,-3.7,0.9,겨울
2780,스페인음식,2024-05-01,0.0,9.8,71.0,18.5,24.0,봄
2781,스페인음식,2024-02-22,8.8,0.0,0.0,0.2,1.6,겨울
2782,스페인음식,2024-07-03,0.8,0.6,4.1,24.7,25.9,여름
2783,스페인음식,2024-06-10,0.0,11.9,81.0,24.7,31.1,여름
2784,스페인음식,2024-05-15,20.6,3.1,21.8,12.6,18.8,봄
2785,스페인음식,2024-03-03,0.0,6.6,57.4,4.0,7.8,봄
2786,스페인음식,2024-03-29,1.4,2.5,20.0,7.6,12.3,봄
2787,스페인음식,2024-02-14,0.0,4.0,37.0,12.9,18.3,겨울
2788,스페인음식,2024-02-07,0.0,0.0,0.0,0.6,2.7,겨울
2789,스페인음식,2024-04-28,0.0,11.4,83.2,20.7,28.9,봄
2790,스페인음식,2024-05-26,8.7,3.1,21.4,19.9,23.7,봄
2791,스페인음식,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
2792,스페인음식,2024-04-06,0.0,6.6,51.6,12.7,18.9,봄
2793,스페인음식,2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
2794,스페인음식,2023-12-05,0.0,6.8,70.1,6.8,12.6,겨울
2795,스페인음식,2024-05-24,0.0,4.7,32.6,20.1,24.7,봄
2796,스페인음식,2024-04-04,0.0,3.6,28.1,15.5,20.3,봄
2797,스페인음식,2024-05-27,0.0,9.9,68.3,18.5,22.6,봄
2798,스페인음식,2023-11-13,0.0,9.5,93.1,2.0,6.7,가을
2799,스페인음식,2023-11-18,0.0,9.3,92.1,0.6,5.7,가을
2800,스페인음식,2024-04-03,0.0,0.3,2.4,16.6,19.7,봄
2801,스페인음식,2024-01-26,0.0,9.4,93.1,-1.7,4.0,겨울
2802,스페인음식,2023-12-28,0.0,8.1,84.4,1.2,4.4,겨울
2803,스페인음식,2024-03-31,0.0,10.1,80.2,10.6,17.7,봄
2804,스페인음식,2023-12-23,0.0,8.9,92.7,-6.8,-0.9,겨울
2805,스페인음식,2023-10-10,0.0,10.6,92.2,17.1,23.5,가을
2806,스페인음식,2024-01-21,0.4,0.0,0.0,1.7,4.3,겨울
2807,스페인음식,2023-10-10,0.0,10.6,92.2,17.1,23.5,가을
2808,스페인음식,2023-10-03,0.0,3.0,25.6,17.5,22.5,가을
2809,스페인음식,2024-01-08,0.0,8.3,85.6,-4.7,0.0,겨울
2810,스페인음식,2023-12-11,11.4,0.0,0.0,8.9,12.3,겨울
2811,스페인음식,2023-12-06,3.8,0.0,0.0,6.1,8.7,겨울
2812,스페인음식,2024-02-18,17.1,1.1,10.1,6.2,9.4,겨울
2813,스페인음식,2024-03-09,0.0,10.9,93.2,2.0,7.1,봄
2814,스페인음식,2023-12-24,1.1,6.9,71.9,-2.2,3.0,겨울
2815,스페인음식,2023-12-05,0.0,6.8,70.1,6.8,12.6,겨울
2816,스페인음식,2024-01-29,0.0,9.2,90.2,-0.4,4.6,겨울
2817,스페인음식,2023-09-21,0.0,2.4,19.7,20.1,23.6,가을
2818,스페인음식,2023-11-28,0.0,6.3,64.3,1.3,5.2,가을
2819,스페인음식,2024-01-11,0.0,0.4,4.1,1.7,4.5,겨울
2820,스페인음식,2023-09-26,27.8,0.0,0.0,19.9,20.8,가을
2821,스페인음식,2023-12-12,0.4,3.5,36.5,5.4,9.3,겨울
2822,스페인음식,2023-08-28,10.4,0.0,0.0,22.7,25.6,여름
2823,스페인음식,2024-02-29,0.0,1.2,10.6,4.8,9.6,겨울
2824,스페인음식,2023-09-12,0.0,3.5,27.8,25.7,29.8,가을
2825,스페인음식,2023-08-23,41.8,0.1,0.7,24.8,27.2,여름
2826,스페인음식,2023-12-09,0.0,0.8,8.2,13.7,16.2,겨울
2827,스페인음식,2024-01-01,0.0,4.3,44.8,3.3,7.3,겨울
2828,스페인음식,2023-11-28,0.0,6.3,64.3,1.3,5.2,가을
2829,스페인음식,2023-10-25,0.0,6.0,55.0,16.6,21.9,가을
2830,스페인음식,2023-08-21,0.0,6.4,47.8,29.5,33.6,여름
2831,스페인음식,2023-11-13,0.0,9.5,93.1,2.0,6.7,가을
2832,스페인음식,2023-09-12,0.0,3.5,27.8,25.7,29.8,가을
2833,스페인음식,2023-11-10,0.0,9.0,87.4,3.4,9.1,가을
2834,스페인음식,2023-08-22,42.6,1.3,9.7,27.6,32.2,여름
2835,스페인음식,2023-08-21,0.0,6.4,47.8,29.5,33.6,여름
2836,스페인음식,2023-12-15,31.1,0.0,0.0,4.9,6.2,겨울
2837,스페인음식,2023-12-10,0.0,6.765051162790696,0.0,11.4,15.5,겨울
2838,스페인음식,2023-09-09,0.0,10.9,85.8,25.8,31.2,가을
2839,스페인음식,2023-12-08,0.0,5.3,54.6,11.2,16.8,겨울
2840,스페인음식,2023-11-02,0.0,8.0,75.5,20.8,25.9,가을
2841,스페인음식,2023-12-16,1.5,4.6,47.9,-4.1,3.8,겨울
2842,스페인음식,2023-11-22,0.0,6.5,65.0,9.5,15.1,가을
2843,스페인음식,2024-02-17,0.0,8.7,79.8,4.4,11.7,겨울
2844,스페인음식,2023-11-18,0.0,9.3,92.1,0.6,5.7,가을
2845,스페인음식,2024-01-05,0.0,5.7,58.8,5.0,9.1,겨울
2846,스페인음식,2023-07-31,0.3,6.5,46.1,28.7,33.4,여름
2847,스페인음식,2023-09-12,0.0,3.5,27.8,25.7,29.8,가을
2848,스페인음식,2023-10-28,0.0,9.7,89.8,14.2,20.7,가을
2849,스페인음식,2024-01-13,0.0,9.1,92.9,0.4,6.4,겨울
2850,스페인음식,2023-09-08,0.0,12.0,94.5,25.3,30.5,가을
2851,스페인음식,2024-03-17,0.1,8.7,72.5,8.8,12.2,봄
2852,스페인음식,2023-12-30,13.1,0.0,0.0,0.6,2.1,겨울
2853,한식,2024-06-01,0.0,9.4,64.4,20.7,25.2,여름
2854,한식,2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
2855,한식,2024-05-27,0.0,9.9,68.3,18.5,22.6,봄
2856,한식,2024-06-01,0.0,9.4,64.4,20.7,25.2,여름
2857,한식,2024-06-14,0.0,9.1,61.5,26.3,33.0,여름
2858,한식,2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
2859,한식,2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
2860,한식,2024-06-23,5.1,3.8,25.7,25.1,30.1,여름
2861,한식,2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
2862,한식,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
2863,한식,2024-04-24,9.0,1.9,14.1,13.2,16.5,봄
2864,한식,2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
2865,한식,2024-03-25,5.1,0.0,0.0,10.6,14.5,봄
2866,한식,2024-03-27,0.0,8.8,71.0,10.4,16.2,봄
2867,한식,2024-05-18,0.0,11.3,79.0,20.7,26.5,봄
