가게 이름,댓글,작성 날짜
"초밥,롤","분명 가성비 초밥 맛집으로 알고있었는데, 인테리어 가 고급 초밥집 같아서 눈이 휘둥그레..... 친구가 추천 해줬던 곳인데 드디어 와봤네요. 가성비 괜찮고...",23.11.30.목.목
"초밥,롤",직원분들 및 사장님?의 친절에 감동하고 갑니다 ㅜㅜ 센스들도 좋으시고 무엇보다 초밥이 가성비 좋은 가 격에 너무 맛있어요.. 여기 지점은 처음 와봤는...,1.19.금
"초밥,롤",매번 먹는곳이지만요 맛있어요!!,3.3.일
"초밥,롤",오늘 지인들과 함께 포트럭 파티를 하게되어 초밥을 샀는데요! 검색한 결과 찾은 상무초밥은 역시나 인기 만점이었답니다💖 매장도 역이랑 가깝게 있어...,3.1.금
"초밥,롤",매번 맛있는 초밥 싱싱한 초밥 잘 먹었어요.,3.24.일
"초밥,롤",굿,6.1.토
"초밥,롤",맛있고 양도 많아요.,3.25.월
"초밥,롤","항상 대기 손님이 많은 곳이라 포장도 시간 많이 걸릴까 걱정했는데 금방 준비되어서 너무 좋았어요.
앞으로도 종종 이용할 생각입니다.",3.11.월
"초밥,롤","정말 친절하시고 초밥은 아주 맛있었어요!!!!!
감사합니다!!!!!!",3.11.월
"초밥,롤",맛도좋고 친절하고 가성비도 짱,4.5.금
"초밥,롤",정갈하게 나와서 좋아요! 점심에는 대기가 길어서 일찍 움직이시는걸 추천드리고 앱에서 미리 대기를 거십쇼!,23.12.12.화.화
"초밥,롤","신논현에서 초밥 먹고 싶을 때는 꼭 여기로 가요! 특선메뉴 구성도 알차서 부담없이 먹을 수 있고, 나오는 시간도 무척 빠르고 친절해서 자주 방문합니다",2.3.토
"초밥,롤",혼밥하려고 오래간만에 방문했는데 예전보다 맛이 더 좋아졌네요... 매장 깔끔하고 맛도좋고 가성비도 좋습니다,23.11.20.월.월
"초밥,롤","장어 2세트, 오징어1 3접시를 순삭
에피타이저로 나오는 냉모밀 입맛 살리는데 너무 좋아요",1.12.금
"초밥,롤","진심초밥 포장해와서 먹었는데 메뉴구성도 알차고 맛있어요!!
다음에는 직접 한번 가봐야겠어요~~",3.14.목
"초밥,롤","여기.. 김치맛집임..
초밥은 말모말모 
아니 근데 진짜 김치맛집... (기립박수)",3.24.일
"초밥,롤","언제나 즐겨찾는 상무초밥 강남역점입니다. 오늘도 
싱싱하고 더욱 맛난 초밥을 장모님과 즐겼습니다. 다
음에도 더 맛난 초밥 부탁합니다.",1.31.수
"초밥,롤",간단하게 점심식사하기 좋아요♡,1.23.화
"초밥,롤",맛있네요,6.5.수
"초밥,롤",너무 좋음,4.14.일
"초밥,롤",굿,5.1.수
"초밥,롤",배달앱으로 주문하니 예상시간이 늦어서 직접 매장에 배달 주문 했습니다! 친절하시고 빨리 배달되고 역시나 음식도 맛있네요! 서비스도 감사합니다~~,1.11.목
양갈비,"오랜만에 양갈비 영접,, 츄릅 !!!!!! 입에서 사라졌어요
ㅎㅎㅎㅎㅎㅎㅎ 사장님도 너무 친절하시고 웰컴드링
크잔도 너무 귀여워욥 ><",7.5.금
양갈비,전직장동료분이랑 일정이 어그러져서 예약시간보다 좀 빨리 도착했는데 친절하게 대해주셔서 감사했습니 다! 직접 구워주셔서 대화하면서 먹기도 좋았고...,2.27.화
양갈비,"가히 강남쪽 양고기집에선 탑이지 않을까 생각이 들 더라구요??? 그리고 무엇보다 서비스도 넘 좋고 친절 하시고 고기 신선한거 보세요,,, 때깔이 미쳤더...",2.2.금
양갈비,정말 너무 맛있습니다. 양고기 여기저기 많이 먹어봤 는데 정말 최고로 맛있어요. 프랜치랙 숄더랙 차이가 명확하게 느껴지는 정말이지 너무 맛있는 양갈...,2.13.화
양갈비,에이뿔램 사장님의 사모님께서 운영하시는 5년차 되 는 매장으로 을지병원 사거리 골목 안에 자리한 양갈 비 맛집. 아담한 매장이지만 분위기가 좋고 콜...,1.4.목
양갈비,직접 구워주시는 품질 좋은 양고기! 엄청 맛있습니다. 프랜치렉과 양등심 순서대로 구워주셔서 먹었는데 진 짜 맛있고 건강에도 좋은 느낌입니다. 에이뿔램...,1.28.일
양갈비,"신사역 고기집 신사역 맛집 논현동 양고기 맛집 최상
등급의 양고기를 맛있게 구워주는 식당으로 고기 자
체가 부드럽고 맛있고 진하게 끓여낸 양탕도 감...",2.24.토
양갈비,분위기도 차분하니 데이트하기 너무 좋았어요 양고기 말해뭐해 짱 부드럽고 육즙 팡팡이에요❤️🥹 대 존 맛💕 다 구워주셔서 편하게 먹고왔어요 사장...,3.2.토
양갈비,"결혼 후 처음 맞이하는 부부의 날. 거기다 바쁜 5월에 
활력을 불어넣고자 찾은 곳 입니다. 아주아주 맛있게 
먹고 왔습니다!",5.21.화
양갈비,먹었던 양고기 중에 제일 맛있었던 .... 양고기의 근본 입니다. 너무 유명해지면 안되서 “적당한 맛”이라고 표현해야할까요? ㅋㅋㅋ 고기도 다 구워주시는...,3.15.금
양갈비,그간 양고기는 잡내가 난다는 편견을 갖고 있었는데 그 편견을 와장창 깨부셔준 집입니다 정말 부드럽고 맛있었어요ㅜㅜ 한입 먹자마자 왜 인기가 많은 ...,3.3.일
양갈비,쯔란이 제공되지 않는 양고기 전문점이라는 것이 꽤 특색있던 에이뿔램. 하지만 부드러운 프랜치랙과 등 심은 그 자체로도 입 안에서 녹았지만 매장에서...,23.12.3.일.일
양갈비,고기신선하고 다 구워주셔서 편하게먹음. 웰컴드링크 사과당근쥬스 세콤달콤 입맛돋우어줌. 고기잡내 없 음. 너무 부드럽고 소스3가지 직접 다 만드신거...,23.12.13.수.수
양갈비,"와 진짜 여기
너무맛있어요ㅠㅠㅠ고기누린내 하나도 안나고 반찬도 다 직접 만드시는거라 진짜 짱짱맨….😘",3.8.금
양갈비,"고기가 너무 맛있고 직접 구워주시면서 설명도 친절
하게 해주셔서 좋았어요ㅠㅠ 소스도 다 직접 만드시
는 거라고 하시고 정성이 대박입니다💕💕 반...",2.27.화
양갈비,양고기 잡내를 부담스러워 하시는 분들은 방문해보시면 실망 시키지 않을 것 같아요! 친절하게 구워주시고 잘 설명해주셔서 편안하고 배불리 먹을 수 있었어요!,3.30.토
양갈비,"진짜 최고의 양고기집,,🩷🩷 손님 없는 이른 시간대 에 갔더니 세상에서 가장 친절하신 사장님께서 처음 부터 끝까지 고기를 다 구워주시고, 먹는 방법...",23.12.25.월.월
양갈비,"이집 양고기 잘합니다. 3명 가서 프랜치랙, 숄더랙, 양 등심 1인분씩 먹다가 1인분만 더 먹자고 했는데 모든 부위가 다 맛있어서 뭘 골라야 할지 모르겠더라...",23.11.27.월.월
양갈비,완전 맛있게 배부르게 잘 먹었어요. 하나하나 구워주 시고 친절하시고 👍다녀본 양고기집 중 가성비 좋고 퀄리티 좋은 곳이란 생각이 들며 아주 만족스러...,1.19.금
양갈비,"양고기 먹고 싶을땐 에이뿔램만 와요 10년째 다니지
만 한결같은 맛이예요! 특히 점장님이 너무 맛있게 잘 
구워주세요!",4.30.화
양갈비,"좋은 일이 있을 때마다 방문하는 곳이에요~!! 고기 질도 좋고, 고기도 다 구워주셔서 좋습니다ㅎㅎ 양고기 최강 맛집!!",2.29.목
양갈비,"친절하시고 배려 깊으신 사장님과 직원분 덕분에 4개 월된 아기랑 첫 외식을 했어요. 4번째 방문이었는데 역대급 고기 굽는 스킬과 맛, 신선함, 서비스에 ...",2.25.일
양갈비,"고기가 무척 신선하고 부드러워요!!
맛있어요 :9!!",3.30.토
양갈비,"양고기 프렌치랙 국내 처음 유통하신만큼 고기 퀄리
티가 완전 보장된 곳. 양고기 하면 여기만 오게 되는 
매직입니다. 양탕은 자주 픽업해서 먹을 정도로...",2.2.금
양갈비,정말 양고기 인생맛집이에요!! 양갈비를 이렇게 맛있 게 먹은 적이 있나 싶을 정도에요! 사장님도 정말 친절 하시고 일부러 붐비지 않은 시간을 택해서 갔더...,23.11.20.월.월
양갈비,사장님 너무 친절하시고 고기도 너무 맛있어요!!,4.19.금
양갈비,"고기질이 진짜좋아요~
잡내없고 최상급 프렌치랙을 맛보았네요ㅎㅎ
직접 구워주셔서 좋았어요♡",23.12.25.월.월
양갈비,양고기가 이렇게 부드럽고 맛있을 수 있었다니..? 양 고기는 무조건 맛있다 소문난 곳을 가야해요 ㅋㅋㅋ 아무데나 가면 양고기가 맛있는줄 모르고 살게 ...,23.10.24.화.화
양갈비,"고기가 정말 프리미엄급이에요! 하나씩 주문 가능해 서 모두 먹었는데 진짜 맛있게 구워주셔요. 식전 음료 도 있고, 숯도 좋고, 반찬 하나하나도 직접 만드...",23.11.8.수.수
양갈비,사장님과 직원분이 정말 친절하시고 맛있게 구워주셔서 배터지게먹고왔습니다~,3.9.토
양갈비,진짜 양고기 퀄 너무 좋구요..!! 양탕도 진짜 진국이니 까 꼭 시켜서 드세여..!! 그리고 사장님이 너무 친절하 셔서 먹는동안 계속 기분이 좋았답니다. 🥺🫶...,23.10.4.수.수
양갈비,너무 맛있고 친절하시고 고기 잘구워주십니다. 지방에서 온친구들이 인정한 양고기 맛집!,2.3.토
양갈비,"프렌치랙 먹고 왔는데 잡내도 안나고 너무 부드럽고 
맛있구요! 다 구워주셔서 편하게 먹을 수 있는것도 좋
았어요~~~ 된장찌개도 재래된장이라 진한맛이...",23.11.22.수.수
양갈비,"양고기에 대한 편견을 깨는 자리였습니다! 너무 부드
럽고 맛있었어요. 양갈비를 이렇게 맛있게 먹다니.. 사
장님 넘 친절해서 좋았구요! 너무 잘 먹구 갑니...",23.11.27.월.월
양갈비,양고기 양갈비 양등심 숄더랙 찐 맛집 ! 양냄새 하나도 안나고 친절하게 직접 구워주셔서 먹기만 하면 됩니 다!! 정말 맛있어요-!!! 분위기도 좋고 학동역 강...,23.11.17.금.금
양갈비,"직접 구워주셔서 편하게 먹을수 있어요
고기 질 좋고 부드럽고 맛있어요
밑반찬 다양해서 좋아요!!:)",23.12.1.금.금
양갈비,청담점 때부터 단골집,1.30.화
양갈비,프랜치랙 진짜 맛있어요 직접 다 구워주셔서 편하고 즐겁게 식사했습니다!,23.12.7.목.목
양갈비,너무 잘 먹었어요. 재방문 할께요,2.23.금
양갈비,"고기 신선도는 여전하네요 신선함
양고기 먹으로는 여길로만 옵니다",2.5.월
양갈비,"꺄끗하고 화장실도 내부에 남,녀별도
친구들과 모임하기 좋아요.",23.12.8.금.금
양갈비,,2.9.금
양갈비,"일단 고기 퀄리티가 미쳤습니다
고기가 너무 부드럽고 맛있어요👍🏻👍🏻
친절하게 구워주시는 것도 완전 좋습니다❣️",23.9.18.월.월
양갈비,엄마랑 같이 갔는데 엄마가 ㅋㅋ 할머니도 뜯어먹겠 다면서 고기가 너무 부드럽다고 좋아하셨어요! 그리 고 양고기탕을 무척이나 좋아하셔서 다음에는 ...,23.9.29.금.금
양갈비,정말 깔끔하고 맛있게 먹었습니다 구워주시는데 입에서 녹아요~~ 다음에 회식말고 친구들하고도 즐기러 가고싶네요,23.12.28.목.목
양갈비,저녁시간에 9개월 아기와 함께 예약하고 방문했는데 룸 형식으로 자리도 만들어서 미리 아기의자도 마련 해주시고 인원들 불편하지 않게 세심하게 신경...,23.10.20.금.금
양갈비,"아주아주 맛있습니다 ^^
직접구워주셔서 더욱 편하게 잘 먹었습니다!!",1.29.월
양갈비,녹아요 녹아..♡,23.12.24.일.일
양갈비,양고기도 맛있고 사장님도 친절하셔서 분위기 좋게 잘 먹었습니다! 번창하세용,23.12.19.화.화
양갈비,"먹기 편하게 직접 다 해주시고 친절해서 좋아요
고기도 부드럽고 잡내없어서 너무 만족했습니다!!
웰컴쥬스도 맛있었어요😆",23.9.7.목.목
양갈비,진짜 맛있게 잘먹었습니다,23.11.26.일.일
양갈비,매우 맛잇게 잘 먹었습니다! 너무 고기가 부드러워요!,23.11.26.일.일
양갈비,양꼬치 아닌 그릴에 구운 양고기는 처음이었는데 부드럽고 맛있네요.,23.11.24.금.금
양갈비,가자마자 여자사장님이 따듯하게맞아주시고 아르바 이트생분도 고기 친절히 구워주시고 필요한거없나 들 여다봐주시는 사장님덕분에 가족끼리 기분좋...,23.5.26.금.금
양갈비,단골집 여전히 맛있구 여사장님이 친절하세용,23.8.9.수.수
양갈비,"단골집
늦은밤에 급으로 갔는데 여전히 맛있어요",23.9.17.일.일
양갈비,자리도 분리되어 있어 조용하게 시간 보낼 수 있어서 좋았습니다!,23.10.20.금.금
양갈비,"두번째 방문.
숄더랙이 너무 맛있어요. 냄새도 안나고 
양못먹는 외국인 친구가 좋아하네요",23.6.19.월.월
양갈비,"직원분들이 다 구워주시고 친절 하셔요
양갈비 너무 뷰드럽고 맛있었어요
숄더렉 / 프렌치렉 👍🏼👍🏼👍🏼",23.7.28.금.금
양갈비,외국인친구가 좋아해요. 맛있움,23.8.15.화.화
양갈비,,23.9.21.목.목
양갈비,"고기가 정말 맛있어요. 사이드도 정갈하게 나와서 좋 았습니다. 특히 또띠아에 양갈비, 갈릭소스, 올리브, 콘샐러드 같이 해서 먹으니까 식감도 좋고 향이...",23.3.27.월.월
양갈비,"여사장님께서 직접 구워주셔서 진짜 맛있게 먹었고, 
고급 양갈비라서 고기의 질이 굉장히 좋았고 무엇보
다 가게 분위기가 데이트하기 좋았어요! 또 가...",23.3.31.금.금
양갈비,"일요일이라 청담점이 닫혀서 논현점으로 왔어요
배고파서 허겁지겁 먹었는데 정말 맛있게 먹었어요
재방문의사 100% 입니다",23.7.23.일.일
양갈비,"최근 가본 가게중에 가장 친절하고 따뜻한, 또 맛있는 양갈비집. 석류차부터 시작해서 보온병에 든 따뜻한 물까지 손님들을 생각하는 마음이 너무 좋은 집...",23.2.26.일.일
양갈비,"너무나 맛있었고 친절한곳. 또띠아쌈 정말 특이하고 
좋았고 고기들이 정말 신선합니다. 식사 끝까지 편히 
먹을 수 있도록 구워주셔서 너무 좋았네요. 강...",23.3.3.금.금
양갈비,맛있구 직접 구워주시면서 설명도 잘 해주셔서 좋아요!,23.7.16.일.일
양갈비,엄청 친절하십니다. 일행중 한분이 늦어서 고기 굽기가 좀 번거롭게 되었는데도 친철하게 대해 주셔서 감사했습니다.,23.4.4.화.화
양갈비,"냉동이 아닌 냉장육의 맛좋은 양등심과 친절한 사장 님, 직원분들의 서비스에 손수 만든 차별화된 반찬들 과 소스들이 어울어져 양고기의 맛이 업업업 되...",23.2.26.일.일
양갈비,,23.8.1.화.화
양갈비,"항상 맛있는 양갈비집. 
정갈한 반찬과 퀄리티좋은 양갈비 먹으러 늘 옵니다
손님 모시고 가기에도 좋아요!",23.7.16.일.일
양갈비,양고기 특유의 잡내 하나 없고 엄청 부드러워서 진짜 맛있게 잘 먹었네요!! 사장님도 너무 친절하시고 주차 도 되서 모임하기에도 너무 좋은 것 같아요 💕 ...,23.3.1.수.수
양갈비,양등심 먹었는데 완전 부들부들 맛있더라고요~ 고기 정말 맛나게 구워주시거고요 또띠아에 싸먹으니 완전 존맛이였어요!! 친절하셔서 더 맛나게 먹고왔네요,23.2.28.화.화
양갈비,냄새가 안 나는 양고기고 육질이 좋아요. 독특한 인삼라면도 마무리로 좋았습니다,23.6.8.목.목
양갈비,너무 맛있게 잘 먹었습니다,23.6.22.목.목
양갈비,"사장님께서도 너무 친절하시고 프렌치랙과 양등심 모두 잡내없이 정말 맛있어요!!!
다음에도 꼭 재방문 할 예정입니다😗",23.3.5.일.일
양갈비,"우선 매장에 들어갈때부터 친절한 사장님에 반했고, 먹어보니 고기가 너무 신선하고 맛있어서 두번 반했습니다 ♡♡",23.4.2.일.일
양갈비,맘에들어요 맛잇어요!,23.6.20.화.화
양갈비,"특별한 날에 소중한 만남을 편안하게 할 수 있어서
좋았어요. 단체팀이 있었는데도 안정된 분위기와 
양질의 고기 참 좋았어요~",23.5.3.수.수
양갈비,진짜 매번 방문할때마다 만족하는 양고기 끝판왕 식 당입니다. 비린내 하나도 없고 맛도 좋고 몸에도 좋은 보양식!!!!! 생고기도 맛있지만 마지막에 후식(?...,23.2.12.일.일
